testcase,scene_id,query_obj_id,difficulty,ambiguous,split,,,,,
02_medium_ambiguous,1508,0,Medium,TRUE,2,,,,,
02_medium_ambiguous,1662,10,Medium,TRUE,0,,,,,
02_medium_ambiguous,1662,10,Medium,TRUE,1,,,,,
02_medium_ambiguous,1662,10,Medium,TRUE,2,,,,,
02_medium_ambiguous,1860,7,Medium,TRUE,0,,,,,
02_medium_ambiguous,1860,7,Medium,TRUE,1,,,,,
02_medium_ambiguous,1860,7,Medium,TRUE,2,,,,,
02_medium_ambiguous,1871,7,Medium,TRUE,0,,,,,
02_medium_ambiguous,1871,7,Medium,TRUE,1,,,,,
02_medium_ambiguous,1871,7,Medium,TRUE,2,,,,,
02_medium_ambiguous,2000,4,Medium,TRUE,0,,,,,
02_medium_ambiguous,2000,4,Medium,TRUE,1,,,,,
02_medium_ambiguous,2000,4,Medium,TRUE,2,,,,,
02_medium_ambiguous,2078,4,Medium,TRUE,0,,,,,
02_medium_ambiguous,2078,4,Medium,TRUE,1,,,,,
02_medium_ambiguous,2078,4,Medium,TRUE,2,,,,,
02_medium_ambiguous,2163,5,Medium,TRUE,0,,,,,
02_medium_ambiguous,2163,5,Medium,TRUE,1,,,,,
02_medium_ambiguous,2163,5,Medium,TRUE,2,,,,,
02_medium_ambiguous,2275,1,Medium,TRUE,0,,,,,
02_medium_ambiguous,2275,1,Medium,TRUE,1,,,,,
02_medium_ambiguous,2275,1,Medium,TRUE,2,,,,,
02_medium_ambiguous,2313,2,Medium,TRUE,0,,,,,
02_medium_ambiguous,2313,2,Medium,TRUE,1,,,,,
02_medium_ambiguous,2313,2,Medium,TRUE,2,,,,,
02_medium_ambiguous,2973,4,Medium,TRUE,0,,,,,
02_medium_ambiguous,2973,4,Medium,TRUE,1,,,,,
02_medium_ambiguous,2973,4,Medium,TRUE,2,,,,,
02_medium_ambiguous,298,2,Medium,TRUE,0,,,,,
02_medium_ambiguous,298,2,Medium,TRUE,1,,,,,
02_medium_ambiguous,298,2,Medium,TRUE,2,,,,,
02_medium_ambiguous,3357,2,Medium,TRUE,0,,,,,
02_medium_ambiguous,3357,2,Medium,TRUE,1,,,,,
02_medium_ambiguous,3357,2,Medium,TRUE,2,,,,,
02_medium_ambiguous,358,3,Medium,TRUE,0,,,,,
02_medium_ambiguous,358,3,Medium,TRUE,1,,,,,
02_medium_ambiguous,358,3,Medium,TRUE,2,,,,,
02_medium_ambiguous,3686,2,Medium,TRUE,0,,,,,
02_medium_ambiguous,3686,2,Medium,TRUE,1,,,,,
02_medium_ambiguous,3686,2,Medium,TRUE,2,,,,,
02_medium_ambiguous,774,3,Medium,TRUE,0,,,,,
02_medium_ambiguous,774,3,Medium,TRUE,1,,,,,
02_medium_ambiguous,774,3,Medium,TRUE,2,,,,,
03_easy_ambiguous,1047,0,Easy,TRUE,0,,,,,
03_easy_ambiguous,1047,0,Easy,TRUE,1,,,,,
03_easy_ambiguous,1047,0,Easy,TRUE,2,,,,,
03_easy_ambiguous,1085,1,Easy,TRUE,0,,,,,
03_easy_ambiguous,1085,1,Easy,TRUE,1,,,,,
03_easy_ambiguous,1085,1,Easy,TRUE,2,,,,,
03_easy_ambiguous,1441,2,Easy,TRUE,0,,,,,
03_easy_ambiguous,1441,2,Easy,TRUE,1,,,,,
03_easy_ambiguous,1441,2,Easy,TRUE,2,,,,,
03_easy_ambiguous,1512,2,Easy,TRUE,0,,,,,
03_easy_ambiguous,1512,2,Easy,TRUE,1,,,,,
03_easy_ambiguous,1512,2,Easy,TRUE,2,,,,,
03_easy_ambiguous,1546,0,Easy,TRUE,0,,,,,
03_easy_ambiguous,1546,0,Easy,TRUE,1,,,,,
03_easy_ambiguous,1546,0,Easy,TRUE,2,,,,,
03_easy_ambiguous,1632,4,Easy,TRUE,0,,,,,
03_easy_ambiguous,1632,4,Easy,TRUE,1,,,,,
03_easy_ambiguous,1632,4,Easy,TRUE,2,,,,,
03_easy_ambiguous,1727,0,Easy,TRUE,0,,,,,
03_easy_ambiguous,1727,0,Easy,TRUE,1,,,,,
03_easy_ambiguous,1727,0,Easy,TRUE,2,,,,,
03_easy_ambiguous,1746,4,Easy,TRUE,0,,,,,
03_easy_ambiguous,1746,4,Easy,TRUE,1,,,,,
03_easy_ambiguous,1746,4,Easy,TRUE,2,,,,,
03_easy_ambiguous,1824,3,Easy,TRUE,0,,,,,
03_easy_ambiguous,1824,3,Easy,TRUE,1,,,,,
03_easy_ambiguous,1824,3,Easy,TRUE,2,,,,,
03_easy_ambiguous,1834,4,Easy,TRUE,0,,,,,
03_easy_ambiguous,1834,4,Easy,TRUE,1,,,,,
03_easy_ambiguous,1834,4,Easy,TRUE,2,,,,,
03_easy_ambiguous,1897,1,Easy,TRUE,0,,,,,
03_easy_ambiguous,1897,1,Easy,TRUE,1,,,,,
03_easy_ambiguous,1897,1,Easy,TRUE,2,,,,,
03_easy_ambiguous,20,6,Easy,TRUE,0,,,,,
03_easy_ambiguous,20,6,Easy,TRUE,1,,,,,
03_easy_ambiguous,20,6,Easy,TRUE,2,,,,,
03_easy_ambiguous,2233,1,Easy,TRUE,0,,,,,
03_easy_ambiguous,2233,1,Easy,TRUE,1,,,,,
03_easy_ambiguous,2233,1,Easy,TRUE,2,,,,,
03_easy_ambiguous,2884,1,Easy,TRUE,0,,,,,
03_easy_ambiguous,2884,1,Easy,TRUE,1,,,,,
03_easy_ambiguous,2884,1,Easy,TRUE,2,,,,,
03_easy_ambiguous,3033,0,Easy,TRUE,0,,,,,
03_easy_ambiguous,3033,0,Easy,TRUE,1,,,,,
03_easy_ambiguous,3033,0,Easy,TRUE,2,,,,,
03_easy_ambiguous,3046,4,Easy,TRUE,0,,,,,
03_easy_ambiguous,3046,4,Easy,TRUE,1,,,,,
03_easy_ambiguous,3046,4,Easy,TRUE,2,,,,,
03_easy_ambiguous,305,0,Easy,TRUE,0,,,,,
03_easy_ambiguous,305,0,Easy,TRUE,1,,,,,
03_easy_ambiguous,305,0,Easy,TRUE,2,,,,,
03_easy_ambiguous,32,6,Easy,TRUE,0,,,,,
03_easy_ambiguous,32,6,Easy,TRUE,1,,,,,
03_easy_ambiguous,32,6,Easy,TRUE,2,,,,,
03_easy_ambiguous,365,5,Easy,TRUE,0,,,,,
03_easy_ambiguous,365,5,Easy,TRUE,1,,,,,
03_easy_ambiguous,365,5,Easy,TRUE,2,,,,,
03_easy_ambiguous,976,1,Easy,TRUE,0,,,,,
03_easy_ambiguous,976,1,Easy,TRUE,1,,,,,
03_easy_ambiguous,976,1,Easy,TRUE,2,,,,,
04_easy_unambiguous,1527,0,Easy,FALSE,0,,,,,
04_easy_unambiguous,1527,0,Easy,FALSE,1,,,,,
04_easy_unambiguous,1527,0,Easy,FALSE,2,,,,,
04_easy_unambiguous,1758,0,Easy,FALSE,0,,,,,
04_easy_unambiguous,1758,0,Easy,FALSE,1,,,,,
04_easy_unambiguous,1758,0,Easy,FALSE,2,,,,,
04_easy_unambiguous,184,8,Easy,FALSE,0,,,,,
04_easy_unambiguous,184,8,Easy,FALSE,1,,,,,
04_easy_unambiguous,184,8,Easy,FALSE,2,,,,,
04_easy_unambiguous,1868,0,Easy,FALSE,0,,,,,
04_easy_unambiguous,1868,0,Easy,FALSE,1,,,,,
04_easy_unambiguous,1868,0,Easy,FALSE,2,,,,,
04_easy_unambiguous,1947,4,Easy,FALSE,0,,,,,
04_easy_unambiguous,1947,4,Easy,FALSE,1,,,,,
04_easy_unambiguous,1947,4,Easy,FALSE,2,,,,,
04_easy_unambiguous,2189,3,Easy,FALSE,0,,,,,
04_easy_unambiguous,2189,3,Easy,FALSE,1,,,,,
04_easy_unambiguous,2189,3,Easy,FALSE,2,,,,,
04_easy_unambiguous,3298,0,Easy,FALSE,0,,,,,
04_easy_unambiguous,3298,0,Easy,FALSE,1,,,,,
04_easy_unambiguous,3298,0,Easy,FALSE,2,,,,,
04_easy_unambiguous,398,0,Easy,FALSE,0,,,,,
04_easy_unambiguous,398,0,Easy,FALSE,1,,,,,
04_easy_unambiguous,398,0,Easy,FALSE,2,,,,,
04_easy_unambiguous,527,1,Easy,FALSE,0,,,,,
04_easy_unambiguous,527,1,Easy,FALSE,1,,,,,
04_easy_unambiguous,527,1,Easy,FALSE,2,,,,,
04_easy_unambiguous,564,4,Easy,FALSE,0,,,,,
04_easy_unambiguous,564,4,Easy,FALSE,1,,,,,
04_easy_unambiguous,564,4,Easy,FALSE,2,,,,,
04_easy_unambiguous,646,3,Easy,FALSE,0,,,,,
04_easy_unambiguous,646,3,Easy,FALSE,1,,,,,
04_easy_unambiguous,646,3,Easy,FALSE,2,,,,,
04_easy_unambiguous,6717,3,Easy,FALSE,0,,,,,
04_easy_unambiguous,6717,3,Easy,FALSE,1,,,,,
04_easy_unambiguous,6717,3,Easy,FALSE,2,,,,,
04_easy_unambiguous,6827,0,Easy,FALSE,0,,,,,
04_easy_unambiguous,6827,0,Easy,FALSE,1,,,,,
04_easy_unambiguous,6827,0,Easy,FALSE,2,,,,,
04_easy_unambiguous,6935,6,Easy,FALSE,0,,,,,
04_easy_unambiguous,6935,6,Easy,FALSE,1,,,,,
04_easy_unambiguous,6935,6,Easy,FALSE,2,,,,,
04_easy_unambiguous,7020,3,Easy,FALSE,0,,,,,
04_easy_unambiguous,7020,3,Easy,FALSE,1,,,,,
04_easy_unambiguous,7020,3,Easy,FALSE,2,,,,,
04_easy_unambiguous,7022,4,Easy,FALSE,0,,,,,
04_easy_unambiguous,7022,4,Easy,FALSE,1,,,,,
04_easy_unambiguous,7022,4,Easy,FALSE,2,,,,,
04_easy_unambiguous,7106,4,Easy,FALSE,0,,,,,
04_easy_unambiguous,7106,4,Easy,FALSE,1,,,,,
04_easy_unambiguous,7106,4,Easy,FALSE,2,,,,,
04_easy_unambiguous,7192,8,Easy,FALSE,0,,,,,
04_easy_unambiguous,7192,8,Easy,FALSE,1,,,,,
04_easy_unambiguous,7192,8,Easy,FALSE,2,,,,,
04_easy_unambiguous,7201,2,Easy,FALSE,0,,,,,
04_easy_unambiguous,7201,2,Easy,FALSE,1,,,,,
04_easy_unambiguous,7201,2,Easy,FALSE,2,,,,,
04_easy_unambiguous,7265,5,Easy,FALSE,0,,,,,
04_easy_unambiguous,7265,5,Easy,FALSE,1,,,,,
04_easy_unambiguous,7265,5,Easy,FALSE,2,,,,,
05_medium_unambiguous,1216,1,Medium,FALSE,0,,,,,
05_medium_unambiguous,1216,1,Medium,FALSE,1,,,,,
05_medium_unambiguous,1216,1,Medium,FALSE,2,,,,,
05_medium_unambiguous,1755,6,Medium,FALSE,0,,,,,
05_medium_unambiguous,1755,6,Medium,FALSE,1,,,,,
05_medium_unambiguous,1755,6,Medium,FALSE,2,,,,,
05_medium_unambiguous,1948,0,Medium,FALSE,0,,,,,
05_medium_unambiguous,1948,0,Medium,FALSE,1,,,,,
05_medium_unambiguous,1948,0,Medium,FALSE,2,,,,,
05_medium_unambiguous,2037,0,Medium,FALSE,0,,,,,
05_medium_unambiguous,2037,0,Medium,FALSE,1,,,,,
05_medium_unambiguous,2037,0,Medium,FALSE,2,,,,,
05_medium_unambiguous,2052,5,Medium,FALSE,0,,,,,
05_medium_unambiguous,2052,5,Medium,FALSE,1,,,,,
05_medium_unambiguous,2052,5,Medium,FALSE,2,,,,,
05_medium_unambiguous,2862,3,Medium,FALSE,0,,,,,
05_medium_unambiguous,2862,3,Medium,FALSE,1,,,,,
05_medium_unambiguous,2862,3,Medium,FALSE,2,,,,,
05_medium_unambiguous,3288,0,Medium,FALSE,0,,,,,
05_medium_unambiguous,3288,0,Medium,FALSE,1,,,,,
05_medium_unambiguous,3288,0,Medium,FALSE,2,,,,,
05_medium_unambiguous,3661,0,Medium,FALSE,0,,,,,
05_medium_unambiguous,3661,0,Medium,FALSE,1,,,,,
05_medium_unambiguous,3661,0,Medium,FALSE,2,,,,,
05_medium_unambiguous,4020,0,Medium,FALSE,0,,,,,
05_medium_unambiguous,4020,0,Medium,FALSE,1,,,,,
05_medium_unambiguous,4020,0,Medium,FALSE,2,,,,,
05_medium_unambiguous,4877,3,Medium,FALSE,0,,,,,
05_medium_unambiguous,4877,3,Medium,FALSE,1,,,,,
05_medium_unambiguous,4877,3,Medium,FALSE,2,,,,,
05_medium_unambiguous,610,1,Medium,FALSE,0,,,,,
05_medium_unambiguous,610,1,Medium,FALSE,1,,,,,
05_medium_unambiguous,610,1,Medium,FALSE,2,,,,,
05_medium_unambiguous,6726,5,Medium,FALSE,0,,,,,
05_medium_unambiguous,6726,5,Medium,FALSE,1,,,,,
05_medium_unambiguous,6726,5,Medium,FALSE,2,,,,,
05_medium_unambiguous,6751,9,Medium,FALSE,0,,,,,
05_medium_unambiguous,6751,9,Medium,FALSE,1,,,,,
05_medium_unambiguous,6751,9,Medium,FALSE,2,,,,,
05_medium_unambiguous,6758,7,Medium,FALSE,0,,,,,
05_medium_unambiguous,6758,7,Medium,FALSE,1,,,,,
05_medium_unambiguous,6758,7,Medium,FALSE,2,,,,,
05_medium_unambiguous,6938,0,Medium,FALSE,0,,,,,
05_medium_unambiguous,6938,0,Medium,FALSE,1,,,,,
05_medium_unambiguous,6938,0,Medium,FALSE,2,,,,,
05_medium_unambiguous,6962,2,Medium,FALSE,0,,,,,
05_medium_unambiguous,6962,2,Medium,FALSE,1,,,,,
05_medium_unambiguous,6962,2,Medium,FALSE,2,,,,,
05_medium_unambiguous,7024,1,Medium,FALSE,0,,,,,
05_medium_unambiguous,7024,1,Medium,FALSE,1,,,,,
05_medium_unambiguous,7024,1,Medium,FALSE,2,,,,,
05_medium_unambiguous,7029,1,Medium,FALSE,0,,,,,
05_medium_unambiguous,7029,1,Medium,FALSE,1,,,,,
05_medium_unambiguous,7029,1,Medium,FALSE,2,,,,,
05_medium_unambiguous,913,2,Medium,FALSE,0,,,,,
05_medium_unambiguous,913,2,Medium,FALSE,1,,,,,
05_medium_unambiguous,913,2,Medium,FALSE,2,,,,,
05_medium_unambiguous,944,3,Medium,FALSE,0,,,,,
05_medium_unambiguous,944,3,Medium,FALSE,1,,,,,
05_medium_unambiguous,944,3,Medium,FALSE,2,,,,,
06_hard_unambiguous,1312,7,Hard,FALSE,0,,,,,
06_hard_unambiguous,1312,7,Hard,FALSE,1,,,,,
06_hard_unambiguous,1312,7,Hard,FALSE,2,,,,,
06_hard_unambiguous,1733,2,Hard,FALSE,0,,,,,
06_hard_unambiguous,1733,2,Hard,FALSE,1,,,,,
06_hard_unambiguous,1733,2,Hard,FALSE,2,,,,,
06_hard_unambiguous,1784,6,Hard,FALSE,0,,,,,
06_hard_unambiguous,1784,6,Hard,FALSE,1,,,,,
06_hard_unambiguous,1784,6,Hard,FALSE,2,,,,,
06_hard_unambiguous,1942,2,Hard,FALSE,0,,,,,
06_hard_unambiguous,1942,2,Hard,FALSE,1,,,,,
06_hard_unambiguous,1942,2,Hard,FALSE,2,,,,,
06_hard_unambiguous,2274,2,Hard,FALSE,0,,,,,
06_hard_unambiguous,2274,2,Hard,FALSE,1,,,,,
06_hard_unambiguous,2274,2,Hard,FALSE,2,,,,,
06_hard_unambiguous,3576,3,Hard,FALSE,0,,,,,
06_hard_unambiguous,3576,3,Hard,FALSE,1,,,,,
06_hard_unambiguous,3576,3,Hard,FALSE,2,,,,,
06_hard_unambiguous,5155,4,Hard,FALSE,0,,,,,
06_hard_unambiguous,5155,4,Hard,FALSE,1,,,,,
06_hard_unambiguous,5155,4,Hard,FALSE,2,,,,,
06_hard_unambiguous,5778,5,Hard,FALSE,0,,,,,
06_hard_unambiguous,5778,5,Hard,FALSE,1,,,,,
06_hard_unambiguous,5778,5,Hard,FALSE,2,,,,,
06_hard_unambiguous,6732,0,Hard,FALSE,0,,,,,
06_hard_unambiguous,6732,0,Hard,FALSE,1,,,,,
06_hard_unambiguous,6732,0,Hard,FALSE,2,,,,,
06_hard_unambiguous,6755,3,Hard,FALSE,0,,,,,
06_hard_unambiguous,6755,3,Hard,FALSE,1,,,,,
06_hard_unambiguous,6755,3,Hard,FALSE,2,,,,,
06_hard_unambiguous,6801,12,Hard,FALSE,0,,,,,
06_hard_unambiguous,6801,12,Hard,FALSE,1,,,,,
06_hard_unambiguous,6801,12,Hard,FALSE,2,,,,,
06_hard_unambiguous,6835,6,Hard,FALSE,0,,,,,
06_hard_unambiguous,6835,6,Hard,FALSE,1,,,,,
06_hard_unambiguous,6835,6,Hard,FALSE,2,,,,,
06_hard_unambiguous,6873,5,Hard,FALSE,0,,,,,
06_hard_unambiguous,6873,5,Hard,FALSE,1,,,,,
06_hard_unambiguous,6873,5,Hard,FALSE,2,,,,,
06_hard_unambiguous,6941,1,Hard,FALSE,0,,,,,
06_hard_unambiguous,6941,1,Hard,FALSE,1,,,,,
06_hard_unambiguous,6941,1,Hard,FALSE,2,,,,,
06_hard_unambiguous,6949,9,Hard,FALSE,0,,,,,
06_hard_unambiguous,6949,9,Hard,FALSE,1,,,,,
06_hard_unambiguous,6949,9,Hard,FALSE,2,,,,,
06_hard_unambiguous,6971,4,Hard,FALSE,0,,,,,
06_hard_unambiguous,6971,4,Hard,FALSE,1,,,,,
06_hard_unambiguous,6971,4,Hard,FALSE,2,,,,,
06_hard_unambiguous,7074,0,Hard,FALSE,0,,,,,
06_hard_unambiguous,7074,0,Hard,FALSE,1,,,,,
06_hard_unambiguous,7074,0,Hard,FALSE,2,,,,,
06_hard_unambiguous,7108,10,Hard,FALSE,0,,,,,
06_hard_unambiguous,7108,10,Hard,FALSE,1,,,,,
06_hard_unambiguous,7108,10,Hard,FALSE,2,,,,,
06_hard_unambiguous,7321,4,Hard,FALSE,0,,,,,
06_hard_unambiguous,7321,4,Hard,FALSE,1,,,,,
06_hard_unambiguous,7321,4,Hard,FALSE,2,,,,,
06_hard_unambiguous,7387,1,Hard,FALSE,0,,,,,
06_hard_unambiguous,7387,1,Hard,FALSE,1,,,,,
06_hard_unambiguous,7387,1,Hard,FALSE,2,,,,,
01_hard_ambiguous,1365,3,Hard,TRUE,0,,,,,
01_hard_ambiguous,1365,3,Hard,TRUE,1,,,,,
01_hard_ambiguous,1365,3,Hard,TRUE,2,,,,,
01_hard_ambiguous,1383,1,Hard,TRUE,0,,,,,
01_hard_ambiguous,1383,1,Hard,TRUE,1,,,,,
01_hard_ambiguous,1383,1,Hard,TRUE,2,,,,,
01_hard_ambiguous,1394,5,Hard,TRUE,0,,,,,
01_hard_ambiguous,1394,5,Hard,TRUE,1,,,,,
01_hard_ambiguous,1394,5,Hard,TRUE,2,,,,,
01_hard_ambiguous,1419,2,Hard,TRUE,0,,,,,
01_hard_ambiguous,1419,2,Hard,TRUE,1,,,,,
01_hard_ambiguous,1419,2,Hard,TRUE,2,,,,,
01_hard_ambiguous,1711,0,Hard,TRUE,0,,,,,
01_hard_ambiguous,1711,0,Hard,TRUE,1,,,,,
01_hard_ambiguous,1711,0,Hard,TRUE,2,,,,,
01_hard_ambiguous,1958,5,Hard,TRUE,0,,,,,
01_hard_ambiguous,1958,5,Hard,TRUE,1,,,,,
01_hard_ambiguous,1958,5,Hard,TRUE,2,,,,,
01_hard_ambiguous,2014,5,Hard,TRUE,0,,,,,
01_hard_ambiguous,2014,5,Hard,TRUE,1,,,,,
01_hard_ambiguous,2014,5,Hard,TRUE,2,,,,,
01_hard_ambiguous,2030,1,Hard,TRUE,0,,,,,
01_hard_ambiguous,2030,1,Hard,TRUE,1,,,,,
01_hard_ambiguous,2030,1,Hard,TRUE,2,,,,,
01_hard_ambiguous,2096,3,Hard,TRUE,0,,,,,
01_hard_ambiguous,2096,3,Hard,TRUE,1,,,,,
01_hard_ambiguous,2096,3,Hard,TRUE,2,,,,,
01_hard_ambiguous,2355,8,Hard,TRUE,0,,,,,
01_hard_ambiguous,2355,8,Hard,TRUE,1,,,,,
01_hard_ambiguous,2355,8,Hard,TRUE,2,,,,,
01_hard_ambiguous,2357,8,Hard,TRUE,0,,,,,
01_hard_ambiguous,2357,8,Hard,TRUE,1,,,,,
01_hard_ambiguous,2357,8,Hard,TRUE,2,,,,,
01_hard_ambiguous,2804,1,Hard,TRUE,0,,,,,
01_hard_ambiguous,2804,1,Hard,TRUE,1,,,,,
01_hard_ambiguous,2804,1,Hard,TRUE,2,,,,,
01_hard_ambiguous,2839,0,Hard,TRUE,0,,,,,
01_hard_ambiguous,2839,0,Hard,TRUE,1,,,,,
01_hard_ambiguous,2839,0,Hard,TRUE,2,,,,,
01_hard_ambiguous,3724,1,Hard,TRUE,0,,,,,
01_hard_ambiguous,3724,1,Hard,TRUE,1,,,,,
01_hard_ambiguous,3724,1,Hard,TRUE,2,,,,,
01_hard_ambiguous,4015,3,Hard,TRUE,0,,,,,
01_hard_ambiguous,4015,3,Hard,TRUE,1,,,,,
01_hard_ambiguous,4015,3,Hard,TRUE,2,,,,,
01_hard_ambiguous,4232,1,Hard,TRUE,0,,,,,
01_hard_ambiguous,4232,1,Hard,TRUE,1,,,,,
01_hard_ambiguous,4232,1,Hard,TRUE,2,,,,,
01_hard_ambiguous,5062,1,Hard,TRUE,0,,,,,
01_hard_ambiguous,5062,1,Hard,TRUE,1,,,,,
01_hard_ambiguous,5062,1,Hard,TRUE,2,,,,,
01_hard_ambiguous,5110,3,Hard,TRUE,0,,,,,
01_hard_ambiguous,5110,3,Hard,TRUE,1,,,,,
01_hard_ambiguous,5110,3,Hard,TRUE,2,,,,,
01_hard_ambiguous,815,1,Hard,TRUE,0,,,,,
01_hard_ambiguous,815,1,Hard,TRUE,1,,,,,
01_hard_ambiguous,815,1,Hard,TRUE,2,,,,,
01_hard_ambiguous,823,1,Hard,TRUE,0,,,,,
01_hard_ambiguous,823,1,Hard,TRUE,1,,,,,
01_hard_ambiguous,823,1,Hard,TRUE,2,,,,,
02_medium_ambiguous,1078,1,Medium,TRUE,0,,,,,
02_medium_ambiguous,1078,1,Medium,TRUE,1,,,,,
02_medium_ambiguous,1078,1,Medium,TRUE,2,,,,,
02_medium_ambiguous,1115,0,Medium,TRUE,0,,,,,
02_medium_ambiguous,1115,0,Medium,TRUE,1,,,,,
02_medium_ambiguous,1115,0,Medium,TRUE,2,,,,,
02_medium_ambiguous,1357,4,Medium,TRUE,0,,,,,
02_medium_ambiguous,1357,4,Medium,TRUE,1,,,,,
02_medium_ambiguous,1357,4,Medium,TRUE,2,,,,,
02_medium_ambiguous,1498,0,Medium,TRUE,0,,,,,
02_medium_ambiguous,1498,0,Medium,TRUE,1,,,,,
02_medium_ambiguous,1498,0,Medium,TRUE,2,,,,,
02_medium_ambiguous,1500,6,Medium,TRUE,0,,,,,
02_medium_ambiguous,1500,6,Medium,TRUE,1,,,,,
02_medium_ambiguous,1500,6,Medium,TRUE,2,,,,,
02_medium_ambiguous,1508,0,Medium,TRUE,0,,,,,
02_medium_ambiguous,1508,0,Medium,TRUE,1,,,,,
02_medium_ambiguous,1508,0,Medium,TRUE,2,,,,,
02_medium_ambiguous,1662,10,Medium,TRUE,0,,,,,
02_medium_ambiguous,1662,10,Medium,TRUE,1,,,,,
02_medium_ambiguous,1662,10,Medium,TRUE,2,,,,,
02_medium_ambiguous,1860,7,Medium,TRUE,0,,,,,
02_medium_ambiguous,1860,7,Medium,TRUE,1,,,,,
02_medium_ambiguous,1860,7,Medium,TRUE,2,,,,,
02_medium_ambiguous,1871,7,Medium,TRUE,0,,,,,
02_medium_ambiguous,1871,7,Medium,TRUE,1,,,,,
02_medium_ambiguous,1871,7,Medium,TRUE,2,,,,,
02_medium_ambiguous,2000,4,Medium,TRUE,0,,,,,
02_medium_ambiguous,2000,4,Medium,TRUE,1,,,,,
02_medium_ambiguous,2000,4,Medium,TRUE,2,,,,,
02_medium_ambiguous,2078,4,Medium,TRUE,0,,,,,
02_medium_ambiguous,2078,4,Medium,TRUE,1,,,,,
02_medium_ambiguous,2078,4,Medium,TRUE,2,,,,,
02_medium_ambiguous,2163,5,Medium,TRUE,0,,,,,
02_medium_ambiguous,2163,5,Medium,TRUE,1,,,,,
02_medium_ambiguous,2163,5,Medium,TRUE,2,,,,,
02_medium_ambiguous,2275,1,Medium,TRUE,0,,,,,
02_medium_ambiguous,2275,1,Medium,TRUE,1,,,,,
02_medium_ambiguous,2275,1,Medium,TRUE,2,,,,,
02_medium_ambiguous,2313,2,Medium,TRUE,0,,,,,
02_medium_ambiguous,2313,2,Medium,TRUE,1,,,,,
02_medium_ambiguous,2313,2,Medium,TRUE,2,,,,,
02_medium_ambiguous,2973,4,Medium,TRUE,0,,,,,
02_medium_ambiguous,2973,4,Medium,TRUE,1,,,,,
02_medium_ambiguous,2973,4,Medium,TRUE,2,,,,,
02_medium_ambiguous,298,2,Medium,TRUE,0,,,,,
02_medium_ambiguous,298,2,Medium,TRUE,1,,,,,
02_medium_ambiguous,298,2,Medium,TRUE,2,,,,,
02_medium_ambiguous,3357,2,Medium,TRUE,0,,,,,
02_medium_ambiguous,3357,2,Medium,TRUE,1,,,,,
02_medium_ambiguous,3357,2,Medium,TRUE,2,,,,,
02_medium_ambiguous,358,3,Medium,TRUE,0,,,,,
02_medium_ambiguous,358,3,Medium,TRUE,1,,,,,
02_medium_ambiguous,358,3,Medium,TRUE,2,,,,,
02_medium_ambiguous,3686,2,Medium,TRUE,0,,,,,
02_medium_ambiguous,3686,2,Medium,TRUE,1,,,,,
02_medium_ambiguous,3686,2,Medium,TRUE,2,,,,,
02_medium_ambiguous,774,3,Medium,TRUE,0,,,,,
02_medium_ambiguous,774,3,Medium,TRUE,1,,,,,
02_medium_ambiguous,774,3,Medium,TRUE,2,,,,,
03_easy_ambiguous,1047,0,Easy,TRUE,0,,,,,
03_easy_ambiguous,1047,0,Easy,TRUE,1,,,,,
03_easy_ambiguous,1047,0,Easy,TRUE,2,,,,,
03_easy_ambiguous,1085,1,Easy,TRUE,0,,,,,
03_easy_ambiguous,1085,1,Easy,TRUE,1,,,,,
03_easy_ambiguous,1085,1,Easy,TRUE,2,,,,,
03_easy_ambiguous,1441,2,Easy,TRUE,0,,,,,
03_easy_ambiguous,1441,2,Easy,TRUE,1,,,,,
03_easy_ambiguous,1441,2,Easy,TRUE,2,,,,,
03_easy_ambiguous,1512,2,Easy,TRUE,0,,,,,
03_easy_ambiguous,1512,2,Easy,TRUE,1,,,,,
03_easy_ambiguous,1512,2,Easy,TRUE,2,,,,,
03_easy_ambiguous,1546,0,Easy,TRUE,0,,,,,
03_easy_ambiguous,1546,0,Easy,TRUE,1,,,,,
03_easy_ambiguous,1546,0,Easy,TRUE,2,,,,,
03_easy_ambiguous,1632,4,Easy,TRUE,0,,,,,
03_easy_ambiguous,1632,4,Easy,TRUE,1,,,,,
03_easy_ambiguous,1632,4,Easy,TRUE,2,,,,,
03_easy_ambiguous,1727,0,Easy,TRUE,0,,,,,
03_easy_ambiguous,1727,0,Easy,TRUE,1,,,,,
03_easy_ambiguous,1727,0,Easy,TRUE,2,,,,,
03_easy_ambiguous,1746,4,Easy,TRUE,0,,,,,
03_easy_ambiguous,1746,4,Easy,TRUE,1,,,,,
03_easy_ambiguous,1746,4,Easy,TRUE,2,,,,,
03_easy_ambiguous,1824,3,Easy,TRUE,0,,,,,
03_easy_ambiguous,1824,3,Easy,TRUE,1,,,,,
03_easy_ambiguous,1824,3,Easy,TRUE,2,,,,,
03_easy_ambiguous,1834,4,Easy,TRUE,0,,,,,
03_easy_ambiguous,1834,4,Easy,TRUE,1,,,,,
03_easy_ambiguous,1834,4,Easy,TRUE,2,,,,,
03_easy_ambiguous,1897,1,Easy,TRUE,0,,,,,
03_easy_ambiguous,1897,1,Easy,TRUE,1,,,,,
03_easy_ambiguous,1897,1,Easy,TRUE,2,,,,,
03_easy_ambiguous,20,6,Easy,TRUE,0,,,,,
03_easy_ambiguous,20,6,Easy,TRUE,1,,,,,
